,tweet_id,text,sentiment,created_at,month,classes
616,1240862201105256448,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:17,March,0
617,1240862201319165955,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:17,March,0
618,1240862201306656769,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:17,March,2
619,1240862201574875138,what if fortnite released the corona virus because the game was dying and coincidentally fncs came back at the same… https://t.co/aEZH7gYmGb,-0.17500000000000002,2020-03-20 04:46:17,March,0
620,1240862201809797122,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:17,March,0
621,1240862202204225542,"RT @theblakesmiith: If you’ve licked the cows salt block as a kid, you’re immune to the corona",0.0,2020-03-20 04:46:17,March,1
622,1240862202401304581,"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",0.3666666666666667,2020-03-20 04:46:17,March,2
623,1240862202518581248,"@jeaninadysiong @kathalmoite Miss you, you twooo💕!! Make ingat always ta yuo si corona!!",0.0,2020-03-20 04:46:17,March,1
624,1240862202929635328,"RT @Sociocultural__: #culture #COVID2019de #CoronaVirusChallenge #UNESCO
Keep your self away from corona virus.
Stay save https://t.co/aJHC…",0.0,2020-03-20 04:46:17,March,1
625,1240862202988552193,"RT @NMadzenga: Let me Bookmark this tweet’

It might come handy soon before the Corona Virus 🦠 is finished.

I know my fellow Fighters.",0.6,2020-03-20 04:46:17,March,2
626,1240862203135180801,"RT @Vijayabaskarofl: #Corona Awareness: Soap or Hand Sanitizer, what should I use to wash my hands? #IwashedmyHands #WashYourHands #TN_Toge…",0.0,2020-03-20 04:46:17,March,1
627,1240862203265384449,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:18,March,0
628,1240862203286368256,RT @fra_n_cisco: I just want to go a day without hearing the word corona 😐,0.0,2020-03-20 04:46:18,March,1
629,1240862203525435392,"RT @Jhagra: 2. No symptoms of Corona prima facie were noted while in Taftan or in transit. Further details are awaited.
I keep on releasing…",0.0,2020-03-20 04:46:18,March,1
630,1240862203567149056,RT @pattonoswalt: this incompetent racist asshole,-0.35,2020-03-20 04:46:18,March,0
631,1240862203642855425,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:18,March,0
632,1240862203697401857,"@GOP Hey @GOP what do you plan to do about Burr, Johnson and Inhofe who used info from a classified briefing on Cor… https://t.co/byUFIu8nuY",0.0,2020-03-20 04:46:18,March,1
633,1240862203785420801,@miz_cracker will single handily cure the corona virus by during review with a jew!,0.3392857142857143,2020-03-20 04:46:18,March,2
634,1240862203856556032,"RT @LovelynKookie_: @mallowman_ @OwoShanie People are losing their loved ones and losing their lives bc of corona not Chinese people,everyo…",0.35,2020-03-20 04:46:18,March,2
635,1240862203877752833,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:18,March,1
636,1240862204078854144,"Actually yes, I had my staff sick in early February with a very bad flu. He said: I cannot remember the flu knocked… https://t.co/aA21brNCan",-0.03927248677248675,2020-03-20 04:46:18,March,0
637,1240862204393652224,RT @zairfulradzuan: everyone coming out of corona as barista,0.0,2020-03-20 04:46:18,March,1
638,1240862205064679425,"@Masokiss_ OUT NOW! 
https://t.co/YKF0VMms1M
SHARE - REPOST - LISTEN
#QUARANTINE #MUSIC
#F*%K 
#CORONA
#VIRUS",0.0,2020-03-20 04:46:18,March,1
639,1240862205010046977,"May Allah destroy the Tagut govt. of Saudi Arabia. 
Finally they banned prayer in Mecca and Medina. 
Corona virus d… https://t.co/roux6RrWMj",0.035,2020-03-20 04:46:18,March,2
640,1240862205710610432,"RT @aaronneedshelp: my last white blood cell challenging corona to a dance battle for the fate for my body
https://t.co/gdIpoKQoZB",0.16666666666666666,2020-03-20 04:46:18,March,2
641,1240862206087933952,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:18,March,0
642,1240862206108954624,RT @MakedaMorrison: Day 5: We have rediscovered farming https://t.co/tTrScYz6js,0.0,2020-03-20 04:46:18,March,1
643,1240862206595497984,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:18,March,0
644,1240862206604070913,"RT @iam_johnw: “ 56 % of Californians will be infected by the corona virus over the next 8 weeks “
People who live in California right now…",0.14069264069264067,2020-03-20 04:46:18,March,2
645,1240862206868275200,"RT @jshauntaee: Dear Corona , leave us alone please .. thank you .",0.0,2020-03-20 04:46:18,March,1
646,1240862207048474624,RT @bIondiewasabi: this man’s piss could stop corona,0.0,2020-03-20 04:46:18,March,1
647,1240862207195439104,"RT @TheNBACentral: G Herbo wants to know why NBA players are the only athletes getting the corona virus 

“Wtf did y’all put in the gatorad…",-0.1,2020-03-20 04:46:18,March,0
648,1240862207346233344,"RT @dadaayamm: EXO-L Indonesia makes donations for Corona Virus, and now the money has already been collected 22m rupiah ☺️👏

Link if you w…",0.0,2020-03-20 04:46:18,March,1
649,1240862207535132673,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:19,March,0
650,1240862207459512322,"I AM NOT AFRAID OF CORONA COVID 19
I AM AFRAID OF  SEX ABUSE ON GIRL PLAYERS BY SPORTS FEDERATION OFFICIALS AND COR… https://t.co/u9vW5jDEUp",-0.17500000000000002,2020-03-20 04:46:19,March,0
651,1240862207673589761,@pokimanelol The Corona Vírus is gonna lose in the end...,0.0,2020-03-20 04:46:19,March,1
652,1240862207698710529,RT @Cameron_Foreman: The “corona virus is gone” day celebrations are going to be UNREAL,0.0,2020-03-20 04:46:19,March,1
653,1240862207635644417,"RT @jbarro: Among other things, what this shows is they're using the term ""the coronavirus"" internally like everyone else and are throwing…",-0.0625,2020-03-20 04:46:19,March,0
654,1240862207782551552,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,0.0,2020-03-20 04:46:19,March,1
655,1240862208063606784,@Eli__PM I hope your safe from the corona virus . My rat Anna wants to go to the library but she can’t because the corona virus is in Canada,0.35,2020-03-20 04:46:19,March,2
656,1240862208202018824,"RT @Actually_Tina: I like how the media and WHO is currently running with

""Ibuprofen is bad for Corona""

And actual scientists and doctors…",-0.2333333333333333,2020-03-20 04:46:19,March,0
657,1240862208130777088,RT @EEvisu: Just got BANNED on TWITCH because I played a game a viewer gave me that has CENSOR NUDITY OPTIONS and it didn't censor a pair o…,-0.4,2020-03-20 04:46:19,March,0
658,1240862208185085952,"RT @Gordough_: Corona Virus isn't real, the government just wants everyone inside for two weeks so they can change the batteries in the bir…",0.2,2020-03-20 04:46:19,March,2
659,1240862208147382272,RT @bIondiewasabi: this man’s piss could stop corona,0.0,2020-03-20 04:46:19,March,1
660,1240862208608948225,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:19,March,2
661,1240862208973852673,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:19,March,0
662,1240862209087021063,"RT @lowkeyHeighkey: @RapUp “They say Corona is near, but the only thing i fear is that u might disappear, what’s between us was never clear…",0.016666666666666666,2020-03-20 04:46:19,March,2
663,1240862209212706816,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:19,March,2
664,1240862209292423169,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:19,March,0
665,1240862209611358209,"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",0.3666666666666667,2020-03-20 04:46:19,March,2
666,1240862209363730432,"RT @KanchanGupta: Alert! #LeftLiberal political correctness kills in #Covid19 times. Leftie Mayor of Florence urged Italians to ""hug a Chin…",0.0,2020-03-20 04:46:19,March,1
667,1240862209561026573,RT @chrisdelia: These people are absolute dogshit lol.,0.5,2020-03-20 04:46:19,March,2
668,1240862209649106946,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,0.0,2020-03-20 04:46:19,March,1
669,1240862209921683457,"RT @msredlippie: My housemate went for a walk and has been coughing since he got back 😐😐😐. House mate cos this corona times, every man for…",0.0,2020-03-20 04:46:19,March,1
670,1240862210110509060,Y’all tryna figure how to cure corona while I’m trying to figure out how we got gym In online school smfh,0.0,2020-03-20 04:46:19,March,1
671,1240862210047356928,"RT @DG_PIB: Tracking the #Covid19 #Coronavirus outbreak across the world,  and in India (figures from last evening) 

Graphics courtesy @KB…",0.0,2020-03-20 04:46:19,March,1
672,1240862210307416064,"RT @onlyfansx9x26x: 🍀 Happy St. Patrick’s Day🍀 

DAY 1 Of Quarantine 🦠 
Corona Virus Ain’t Stop Us 💦 

⬇️Full Video Available⬇️
- https://t…",0.5166666666666666,2020-03-20 04:46:19,March,2
673,1240862210785710086,stg there was an initial wave of that shit https://t.co/QnxQqABhqY,-0.1,2020-03-20 04:46:19,March,0
674,1240862211553271808,Pretty soon Lysol cans are gonna day “kills cold flu and corona virus”,-0.175,2020-03-20 04:46:19,March,0
675,1240862211633020928,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:20,March,0
676,1240862211448463362,RT @Stout97_: 2 weeks? it’s a fucking global pandemic not a hamstring strain.,0.0,2020-03-20 04:46:19,March,1
677,1240862211758796800,RT @Biancaixvi: Corona day 3: it just feels like Sunday again and...again,0.0,2020-03-20 04:46:20,March,1
678,1240862211905445889,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:20,March,0
679,1240862211914031104,"RT @Gordough_: Corona Virus isn't real, the government just wants everyone inside for two weeks so they can change the batteries in the bir…",0.2,2020-03-20 04:46:20,March,2
680,1240862212044046338,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:20,March,0
681,1240862212182269952,"RT @DG_PIB: Tracking the #Covid19 #Coronavirus outbreak across the world,  and in India (figures from last evening) 

Graphics courtesy @KB…",0.0,2020-03-20 04:46:20,March,1
682,1240862212316712960,RT @AmooDaniel_: Corona virus got every body like... https://t.co/GsGE5a2FsW,0.0,2020-03-20 04:46:20,March,1
683,1240862212480208896,"RT @DenzelHD: God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona vir…",0.0,2020-03-20 04:46:20,March,1
684,1240862213147156480,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:20,March,0
685,1240862213289590784,"I react normally in people's  

But andar hi andar 

My mind : Go corona corona Go 😰

#Covid19India",0.15,2020-03-20 04:46:20,March,2
686,1240862213151350785,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:20,March,1
687,1240862213356703745,"Ah, the western people are dumb as fuck. https://t.co/wLXI4Z3ZeE",-0.25833333333333336,2020-03-20 04:46:20,March,0
688,1240862213847396359,RT @AsYouNotWish: Embarrassing: Pakistan’s PM appeals to the west to write-off Pakistan’s debts because his poor nation doesn’t have medica…,-0.4,2020-03-20 04:46:20,March,0
689,1240862213826646017,RT @95Lattie: Keep big dance lol,0.4,2020-03-20 04:46:20,March,2
690,1240862213797302272,RT @goodbeanaltalt: holy shit I hate every person in this video,-0.5,2020-03-20 04:46:20,March,0
691,1240862214182977536,"RT @zhantafa: Coronavirus is a basic or general name for the type of virus that has the crown-like spikes on their exterior, which there ar…",0.02500000000000001,2020-03-20 04:46:20,March,2
692,1240862214342541313,"RT @daniela_florezz: This corona virus reminds me of my ex, tryna fuck with everyone",-0.4,2020-03-20 04:46:20,March,0
693,1240862214518521857,"RT @DilleyShow: ""Kung Flu Goes Mainstream, Potential Corona Cure, V Recovery incoming, Promises Made, Promises Kept!"" W/ Author Brenden Dil…",0.0,2020-03-20 04:46:20,March,1
694,1240862214501761025,RT @pattonoswalt: this incompetent racist asshole https://t.co/xrEh1klVt8,-0.35,2020-03-20 04:46:20,March,0
695,1240862215181176843,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:20,March,0
696,1240862215260889089,"Countrimen, don't get panic. Corona virus will certainly come come down. Only precaution needed.",0.019576719576719564,2020-03-20 04:46:20,March,2
697,1240862215382560769,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:20,March,0
698,1240862215365898240,"RT @GauravPandhi: Of course. No one could ever think of defeating the virus merely by clapping &amp; singing Go Corona, Corona Go!",-0.625,2020-03-20 04:46:20,March,0
699,1240862214392877056,the only corona i have is the corona on my head babyboooo https://t.co/HESgxdZ9Sf,0.0,2020-03-20 04:46:20,March,1
700,1240862215672139785,RT @AliBukhariShah: One #corona positive patient came from #UK to #Lahore knowing she had it. Then she proceeded to ignore the govt request…,0.2272727272727273,2020-03-20 04:46:20,March,2
701,1240862215873253376,"RT @no_silenced: Corona Virus broke out in Wuhan China in November

What was our Government doing at that time.??

Impeaching our President…",0.0,2020-03-20 04:46:21,March,1
702,1240862216116678657,RT @toriarenee_: This is for CORONA  you big fat white nasty smelling fat bitch why you took me off the motherfuckin schedule with your tri…,-0.3333333333333333,2020-03-20 04:46:21,March,0
703,1240862216267526144,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:21,March,0
704,1240862216317882371,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:21,March,1
705,1240862216607404032,"RT @vishy_vishal: After listening to Dhinchak Pooja's ""hoga na corona""
Corona - 😭😭 https://t.co/DrdzIV0Qtx",0.0,2020-03-20 04:46:21,March,1
706,1240862216661819392,RT @Sifill_LDF: It is deliberate. Focused. With deliberate disregard for how this imperils the safety of Asians and Asian Americans in this…,0.0,2020-03-20 04:46:21,March,1
707,1240862216850673666,"RT @YasirSa69078762: @MHuzaifaNizam @ImranKhanPTI These trucks, their drivers and other staff will bring #Corona along. The way they misman…",-0.125,2020-03-20 04:46:21,March,0
708,1240862217056030720,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:21,March,1
709,1240862217106411520,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:21,March,1
710,1240862216993243136,Before and after photos show how corona virus fears have emptied out some the busiest holy sites… https://t.co/iH0Ar1hMHy,0.0,2020-03-20 04:46:21,March,1
711,1240862217584758784,"These people need to go the fuck home. Maybe they don’t care about getting COVID-19, but what about the large elder… https://t.co/BV82pgPPLh",0.01071428571428571,2020-03-20 04:46:21,March,2
712,1240862217882533888,if corona keeps us from hearing this in person live it’s over #AfterHours,0.13636363636363635,2020-03-20 04:46:21,March,2
713,1240862218071105538,Trump’s Bulls**t Corona Cure &amp; Sad Spring Breakers | The Daily Social Di... https://t.co/y0I5zaI5eV via @YouTube,-0.15555555555555556,2020-03-20 04:46:21,March,0
714,1240862217815371777,"@mooglecactuar @rialitakias @zhutao18 @business Again, the corona virus exists in the world for hundreds of years.… https://t.co/63aEgDDlcD",-0.175,2020-03-20 04:46:21,March,0
715,1240862218259857408,@thinblueliner Wuhan virus - Corona virus - nCOV - covid19-sars covid 19 (only one virus that WHO has called by man… https://t.co/bw9M38CTEY,0.375,2020-03-20 04:46:21,March,2
716,1240862218612170752,"RT @hwatysehun: @/outrofenty has: 
- fat shamed a NCTzen
- made fun of Wendy’s injury
- used the corona virus to make fun of EXO

How is sh…",0.3,2020-03-20 04:46:21,March,2
717,1240862218574376960,@RSachsIN @ttindia @tweetingsourav @Sanity_3 @Cawnporiaah @NagpurKaRajini In the time when science has failed human… https://t.co/q3hKmVUQUm,-0.35,2020-03-20 04:46:21,March,0
718,1240862218834583552,If you don’t want to get the corona virus just tell it to get out! Legally the virus cannot stay inside or on your… https://t.co/DwEzod11ZS,0.2,2020-03-20 04:46:21,March,2
719,1240862218788507650,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:21,March,2
720,1240862219035967488,"RT @DenzelHD: God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona virus
God is Bigger than Corona vir…",0.0,2020-03-20 04:46:21,March,1
721,1240862219329359872,RT @bIondiewasabi: this man’s piss could stop corona,0.0,2020-03-20 04:46:21,March,1
722,1240862219639738368,"RT @Inkosana_: If you suspect or have symptoms of corona don't worry wena we are doing it like this👇

Cough and face the wall we move https…",0.0,2020-03-20 04:46:21,March,1
723,1240862219723780096,RT @zairfulradzuan: everyone coming out of corona as barista,0.0,2020-03-20 04:46:21,March,1
724,1240862220101312512,RT @RealJamesWoods: Pick one of these nitwits. He/she cancels your vote in November. Democracy is cruel.,-1.0,2020-03-20 04:46:22,March,0
725,1240862220319436800,"RT @GabrielHamsi: BC and AC won’t mean Before AND After Christ anymore.  It’s Before and After Corona, babe. Shit is real.",-0.10416666666666664,2020-03-20 04:46:22,March,0
726,1240862220340215817,"RT @LTrotsky21: I'm surprised to learn that bankers acted to make sure more people got killed.*
/
*not surprised at all.",0.17,2020-03-20 04:46:22,March,2
727,1240862221321854976,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:22,March,1
728,1240862221518831616,"@trade_warrior @PhillipLipscy This time, many people are known to be asymptomatic even if they are infected with co… https://t.co/tmRk0xU3U0",0.39166666666666666,2020-03-20 04:46:22,March,2
729,1240862221774671872,"RT @Shehzad_Ind: Long time back this person broke off all relations with me because I revolted against dynasty &amp; @RahulGandhi 

TODAY I BRE…",-0.025,2020-03-20 04:46:22,March,0
730,1240862221594513408,"PTI GOVT KI CORONA MANAGEMENT KPK MEY BRT BABNANEY WALI MANAGEMENT HEY;;
KPK WILL MANAGE IT LIKE BRT;; NO SENSE JUS… https://t.co/o3ZKKiitBo",0.0,2020-03-20 04:46:22,March,1
731,1240862222009675776,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:22,March,0
732,1240862221904670720,Brianna leeder ain’t looking too good she worried about the wrong corona 🥴 https://t.co/6RCbH9wHPs,0.09999999999999998,2020-03-20 04:46:22,March,2
733,1240862222055858176,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:22,March,2
734,1240862223066484737,RT @V_of_Europe: **Italy: Virologist says fears of racism slowed Italy’s corona**virus response; Florence Mayor urged Italians to “hug a Ch…,0.0,2020-03-20 04:46:22,March,1
735,1240862223175684098,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:22,March,2
736,1240862223888678914,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:22,March,1
737,1240862224182214657,"RT @pokershash: UP police knows how to deal with Corona ✌🏻😂😂😂
https://t.co/yTaT2xrPxD",0.0,2020-03-20 04:46:23,March,1
738,1240862224517697536,"RT @MABIN2_: Corona please. We are tired, we get it.",-0.4,2020-03-20 04:46:23,March,0
739,1240862224685637632,RT @NLiddle16: can rihanna and nicki minaj drop the albums before corona kills us all?🥴,0.0,2020-03-20 04:46:23,March,1
740,1240862224668860418,RT @zairfulradzuan: everyone coming out of corona as barista,0.0,2020-03-20 04:46:23,March,1
741,1240862224740225025,RT @goldengateblond: in case anyone thought the racism wasn’t planned and intentional,0.0,2020-03-20 04:46:23,March,1
742,1240862225071513602,RT @MakedaMorrison: Day 5: We have rediscovered farming,0.0,2020-03-20 04:46:23,March,1
743,1240862225075548161,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,0.0,2020-03-20 04:46:23,March,1
744,1240862225314635776,RT @BrettSVergara: I’m setting JoJo’s Corona PSA song as my new ringtone https://t.co/sWPUmqMjjj,0.13636363636363635,2020-03-20 04:46:23,March,2
745,1240862225394331648,"RT @perezzz__isabel: Dear corona, 

Please take all the dudes who’s “beards” don’t connect",0.0,2020-03-20 04:46:23,March,1
746,1240862225742659584,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:23,March,0
747,1240862225834754048,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:23,March,0
748,1240862225855737856,That lady would hv experienced paragliding feeling on ground! 😂🤣 https://t.co/09CYq37v38,1.0,2020-03-20 04:46:23,March,2
749,1240862225918824448,"@NationBreaking @Asamoh_ China has Corona virus

Italians: let's go to China on a vacation ✈",0.0,2020-03-20 04:46:23,March,1
750,1240862226023469056,Kerala CM is always wonderful. @vijayanpinarayi https://t.co/Tyv9y1n70O,1.0,2020-03-20 04:46:23,March,2
751,1240862226233221121,"RT @perezzz__isabel: Dear corona, 

Please take all the dudes who’s “beards” don’t connect",0.0,2020-03-20 04:46:23,March,1
752,1240862226560491520,"RT @Okslaw_11: Everyone stay home because of corona virus 

My introverted ass :",0.0,2020-03-20 04:46:23,March,1
753,1240862226703138819,"RT @ioproducer: There was a nasty flu that went round in December / early Jan. I’m telling you, that was corona. Bare ppl were sick (includ…",-0.3528571428571429,2020-03-20 04:46:23,March,0
754,1240862226711343105,RT @goodbeanaltalt: holy shit I hate every person in this video,-0.5,2020-03-20 04:46:23,March,0
755,1240862226891726850,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:23,March,0
756,1240862227013537793,RT @kuhnmo: @christianbaye13 &amp; me have been thinking about the big differences in mortality rates so far during the corona outbreak in Euro…,0.05,2020-03-20 04:46:23,March,2
757,1240862227235622912,"RT @pokershash: UP police knows how to deal with Corona ✌🏻😂😂😂
https://t.co/yTaT2xrPxD",0.0,2020-03-20 04:46:23,March,1
758,1240862227587928065,RT @shegonsuck: wow Weeknd really sang “suckin on my dick like it’s the cure to corona” in a falsetto he snapped,0.15000000000000002,2020-03-20 04:46:23,March,2
759,1240862227621535744,"RT @Okslaw_11: Everyone stay home because of corona virus 

My introverted ass :",0.0,2020-03-20 04:46:23,March,1
760,1240862227772493825,RT @zairfulradzuan: everyone coming out of corona as barista,0.0,2020-03-20 04:46:23,March,1
761,1240862227898474497,straight facts i’ve never been this active on ig https://t.co/KuQeXlZUT7,0.03333333333333334,2020-03-20 04:46:23,March,2
762,1240862227910946816,RT @vincentrcrd: We need massive FREE testing to fight COVID-19 and please stop rent-seeking at this situation. 👏,0.2,2020-03-20 04:46:23,March,2
763,1240862228003225600,"RT @Sociocultural__: #culture #COVID2019de #CoronaVirusChallenge #UNESCO
Keep your self away from corona virus.
Stay save https://t.co/aJHC…",0.0,2020-03-20 04:46:23,March,1
764,1240862227978014720,"RT @Gordough_: Corona Virus isn't real, the government just wants everyone inside for two weeks so they can change the batteries in the bir…",0.2,2020-03-20 04:46:23,March,2
765,1240862228435238912,"RT @SaurabhKumar1: Here is MyGov Corona Helpdesk for India. 

Just type Namsate or Hi and WhatsApp it on +919013151515. Then choose A B C D…",0.0,2020-03-20 04:46:24,March,1
766,1240862228531666944,@J_P_BoomerDog @KyleKulinski @JoeBiden @BernieSanders @ninaturner To remember this shit when trump wins in 2020 and… https://t.co/f1TZkf5fKq,0.04999999999999999,2020-03-20 04:46:24,March,2
767,1240862228766547969,RT @SkyNewsAust: Sky News host Peta Credlin says while the “corona crisis intensifies” she is keeping a “close eye” on how governments are…,0.0,2020-03-20 04:46:24,March,1
768,1240862228988952576,"RT @fxstus1: Sorry but us 2001/2002 kids have been shegged for every academic year. First they changed up SATs, then GCSE’s, A levels and n…",-0.08333333333333333,2020-03-20 04:46:24,March,0
769,1240862228984655874,ok rude 🤕 https://t.co/DGu5p5PqW7,0.1,2020-03-20 04:46:24,March,2
770,1240862228015792134,These is again same aria K Ward @mybmcwardKW  I have re posted with in the same aria two of the issue which has to… https://t.co/fUIvXDpMc3,0.012500000000000004,2020-03-20 04:46:23,March,2
771,1240862229886652416,Real talk https://t.co/fDPJHKvEiR,0.2,2020-03-20 04:46:24,March,2
772,1240862230201024513,RT @MLKChefLean: Sharing this because corona  https://t.co/ofBDQE58RJ,0.0,2020-03-20 04:46:24,March,1
773,1240862230360571909,"RT @wayneduv: Go ahead, show society how disconnected you are to the realities of curbing runaway public service salary increases and a ser…",0.0,2020-03-20 04:46:24,March,1
774,1240862230595252225,RT @_Dillionnn: When this Corona shit passes we have to promise each other that we’re going to tell our kids that we survived a zombie apoc…,-0.1625,2020-03-20 04:46:24,March,0
775,1240862230771568641,RT @Ebonyeyes10: Corona Virus symptoms broken down. RT for awareness.  Let's be vigilant. #StaySafe https://t.co/f6T4xj4U6p,-0.2777777777777778,2020-03-20 04:46:24,March,0
776,1240862230901555201,"RT @Chloelhaley: Can everyone just stay at home please so that corona fucks off quickly and then we can carry on and enjoy our summer, fest…",0.3666666666666667,2020-03-20 04:46:24,March,2
777,1240862231056842753,Can’t believe this tweet is still up. 😂🤦🏾‍♀️ https://t.co/rtnzNJt2hz,0.0,2020-03-20 04:46:24,March,1
778,1240862231669223424,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:24,March,2
779,1240862231820197889,RT @Akademiks: Na fr ... G herbo got a point how y’all very nba player got corona but all the strippers at Starlets healthy asf https://t.c…,0.35,2020-03-20 04:46:24,March,2
780,1240862231987814400,"whole ass mood. No money, no bill 😂😩 https://t.co/LbQhGehXla",0.2,2020-03-20 04:46:24,March,2
781,1240862232268828673,RT @Akademiks: Na fr ... G herbo got a point how y’all very nba player got corona but all the strippers at Starlets healthy asf https://t.c…,0.35,2020-03-20 04:46:24,March,2
782,1240862232369606656,RT @JamesVallllejo: Is your name corona cause your looks be killing 😍,0.0,2020-03-20 04:46:24,March,1
783,1240862232688373761,"RT @Alayonimiii: Final year Students: Last Card

ASUU: Pick 2

Corona: Everybody General Market https://t.co/YCrOU0dzd1",0.016666666666666673,2020-03-20 04:46:25,March,2
784,1240862232667250689,"RT @CandiceBenbow: This is Generation Z. 

I want to name that because folks love calling everybody 40 and under Millennials.

Millennials…",0.5,2020-03-20 04:46:25,March,2
785,1240862232499466241,Leave us beautiful ladies alone https://t.co/wkXYjAQVrQ,0.85,2020-03-20 04:46:24,March,2
786,1240862232868683776,RT @lovekristyy_: I need this Corona shit to pass. I need a vacation asap!!!!,-0.48828125,2020-03-20 04:46:25,March,0
