tweet_id,created_at,text,sentiment,month,classes
1.26E+18,Sat May 02 00:55:04 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:55:03 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:55:02 +0000 2020,"RT @jeff17699598: @TeaBoots @TBeansprout The Bill of Rights Article 1 - protects the right of the people peaceably to assemble, and to peti…",0.285714286,May,2
1.26E+18,Sat May 02 00:55:01 +0000 2020,"RT @RedWaveWarrior: New Mexico gov orders roads closed to city of Gallup in effort to stop spread.
She’s living the liberal dream,  abusing…",0.018181818,May,2
1.26E+18,Sat May 02 00:55:00 +0000 2020,"RT @LondonRealTV: YOU CAN GET READY FOR ROSE/ICKE III ON SUNDAY 3RD MAY BY CLICKING HERE: https://t.co/xMI3W9uvNn 

The largest live stream…",0.112121212,May,2
1.26E+18,Sat May 02 00:54:59 +0000 2020,"RT @EduCannotWait: Those left furthest behind are most at risk of #covid19!

@EduCannotWait urgently appeals to donors for $50 million in a…",-0.2,May,0
1.26E+18,Sat May 02 00:54:58 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:57 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:54:56 +0000 2020,"Listen to the most recent episode of my podcast: Slippin Digits
#JoeBidenIsARapist
#JoeBiden #BelieveAllWomen… https://t.co/Wf64t9hZSG",0,May,1
1.26E+18,Sat May 02 00:54:55 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:54 +0000 2020,"RT @ebglaw: Los Angeles City Council Passes Ordinances Regarding Right to Recall and Worker Retention - by attorneys @AdamAbrahms, David M.…",0.285714286,May,2
1.26E+18,Sat May 02 00:54:53 +0000 2020,"RT @ChrisLutolf: @MollyJongFast @Geurtie Making sure that there will be a second #coronavirus wave.
It's un-f*cking-believable! https://t.c…",0.25,May,2
1.26E+18,Sat May 02 00:54:52 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:51 +0000 2020,"RT @RealAaronWiles: In a  pandemic, hospitals are so empty they need to be bailed out.  How bout some good ole common sense Yankee ingenuit…",0.1,May,2
1.26E+18,Sat May 02 00:54:50 +0000 2020,"RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",-0.557142857,May,0
1.26E+18,Sat May 02 00:54:49 +0000 2020,RT @TeamTrump: BREAKING: President @realDonaldTrump says the FDA has authorized the use of Remdesivir to treat #Coronavirus patients https:…,0,May,1
1.26E+18,Sat May 02 00:54:48 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:47 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:46 +0000 2020,Good #Coronavirus,0.7,May,2
1.26E+18,Sat May 02 00:54:45 +0000 2020,RT @RepGosar: The Wuhan #coronavirus won’t stop us from building the wall! #BuildTheWall https://t.co/eu9OiFH8Nf,0,May,1
1.26E+18,Sat May 02 00:54:44 +0000 2020,"RT @DaveBrownToons: Tomorrow's #RoguesGallery cartoon, after #JWWaterhouse, for @Independent ... #Trump #China #Coronavirus #COVID19 #Elect…",0,May,1
1.26E+18,Sat May 02 00:54:43 +0000 2020,"RT @wmmII88: US Government is investigating ZOOM CEO Eric Yuan &amp; his ""gifts"" to Univ. of Texas &amp; Wuhan #coronavirus lab &amp; his ties to #CCP.…",0,May,1
1.26E+18,Sat May 02 00:54:42 +0000 2020,RT @Carolyn_Cole: No #SocialDistanacing going on at #CA rally to end #Coronavirus shutdown. ⁦@latimes⁩ https://t.co/SKpxZLikCA,0,May,1
1.26E+18,Sat May 02 00:54:41 +0000 2020,"RT @DBolelli: Then again, people regularly scream their certainty about things like the existence of God or the afterlife, so it's hardly s…",-0.145833333,May,0
1.26E+18,Sat May 02 00:54:40 +0000 2020,"Oh nevermind
#COVID19
#coronavirus
#QuarantineLife
@lawandorder @SundanceTV https://t.co/SLik07d5KL",0,May,1
1.26E+18,Sat May 02 00:54:39 +0000 2020,"RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",-0.557142857,May,0
1.26E+18,Sat May 02 00:54:38 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:36 +0000 2020,"RT @TarekFatah: .
Rumours and Tweets about me testing positive for #CoronaVirus
are not true. 

What is definitely true is the fact that I…",0.309090909,May,2
1.26E+18,Sat May 02 00:54:35 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:34 +0000 2020,RT @BillieJeanKing: .@ilanakloss and I went for a walk tonight and we passed by one of the many hospitals overwhelmed with #coronavirus pat…,0.5,May,2
1.26E+18,Sat May 02 00:54:33 +0000 2020,"RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",-0.557142857,May,0
1.26E+18,Sat May 02 00:54:32 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:31 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:30 +0000 2020,"RT @grantstern: See?

Major networks made the choice to #StopAiringTrump's vapid press rallies and now he's spending money on paid media fo…",-0.11875,May,0
1.26E+18,Sat May 02 00:54:29 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:28 +0000 2020,"RT @HKWORLDCITY: 🇦🇺🇹🇼🇨🇳After being threatened and insulted by #CCPChina, this is how #Australia responds. 

“Bring #Taiwan into the @WHO!”…",0,May,1
1.26E+18,Sat May 02 00:54:27 +0000 2020,"RT @eclectelectric: BOMBSHELL: Senator ADMITS Doctors Are TOLD TO FAKE #COVID19 DEATH CERTIFICATES To Inflate Numbers!
 https://t.co/z5NGku…",-0.5,May,0
1.26E+18,Sat May 02 00:54:26 +0000 2020,RT @RepGosar: The Wuhan #coronavirus won’t stop us from building the wall! #BuildTheWall https://t.co/eu9OiFH8Nf,0,May,1
1.26E+18,Sat May 02 00:54:25 +0000 2020,"#Coronavirus: Higher death rate in poorer areas, ONS figures suggest now trending on Monkey Viral -… https://t.co/pHagtLEGfD",0.1,May,2
1.26E+18,Sat May 02 00:54:24 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:22 +0000 2020,RT @B52Malmet: Legacy: The 3rd president to be impeached. The most lies ever told by a sitting president.* The biggest national debt. The m…,0,May,1
1.26E+18,Sat May 02 00:54:21 +0000 2020,"RT @HawleyMO: Introducing my bill to stop universities with massive, multi-billion endowments from getting #coronavirus bailout $$ from tax…",0,May,1
1.26E+18,Sat May 02 00:54:20 +0000 2020,"$IPIX Why Is Innovation Pharmaceuticals (OTCMKTS:IPIX) Stock Rising?

$AMRN $GILD $AVXL $NNVC $CYDY $NWBO $ACST… https://t.co/njbFKwmkGd",0,May,1
1.26E+18,Sat May 02 00:54:19 +0000 2020,"RT @THEJessAllen: please take 10 minutes &amp; get informed on the numerous studies showing Vitamin D helps people get off vents

Once #coronav…",0,May,1
1.26E+18,Sat May 02 00:54:18 +0000 2020,"RT @BJennings90: This week's @theipaper cartoon
#BorisJohnson #coronavirus #facemasks https://t.co/LngKNpPaSW",0,May,1
1.26E+18,Sat May 02 00:54:17 +0000 2020,"RT @charlesadler: #Coronavirus Every people are asking ""How could this be happening in Canada?"" 105-year-old grandmother’s pleas for water…",0,May,1
1.26E+18,Sat May 02 00:54:16 +0000 2020,"RT @GHS: Today's #coronavirus recap

-3.3 million cases &amp; 237,000+ deaths as of 1 May 🌎

-1,046,000+ recoveries 😷

-WHO: #COVID19 has natur…",0,May,1
1.26E+18,Sat May 02 00:54:15 +0000 2020,"@realDonaldTrump YOU'RE LYING ABOUT #CHINA

🚨The #TRUTH always comes out so you can just stop the #TrumpLIES...no o… https://t.co/DaSR5PiONe",0,May,1
1.26E+18,Sat May 02 00:54:14 +0000 2020,County Stay At Home Orders and Required Social Distancing Protocol Requirements For Essential Businesses… https://t.co/Z3EPyK2CC0,0.016666667,May,2
1.26E+18,Sat May 02 00:54:13 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:12 +0000 2020,"RT @grantstern: See?

Major networks made the choice to #StopAiringTrump's vapid press rallies and now he's spending money on paid media fo…",-0.11875,May,0
1.26E+18,Sat May 02 00:54:11 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:10 +0000 2020,"1st documentary movie on the origin of #CCPvirus Tracking Down the Orig https://t.co/RjglXu1hwB
@YouTube… https://t.co/WirS0Zylhg",-0.077777778,May,0
1.26E+18,Sat May 02 00:54:09 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:54:08 +0000 2020,"RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",-0.557142857,May,0
1.26E+18,Sat May 02 00:54:07 +0000 2020,"RT @SkyNews: ""There are big questions for China.""

Chair of the Defence Select Committee Tobias Ellwood tells Sky News China needs to 'open…",0,May,1
1.26E+18,Sat May 02 00:54:06 +0000 2020,"RT @DailyNewsEgypt: #Egypt reports 358 new #coronavirus cases and 14 new deaths, bringing the country’s total to 5895 and 406 deaths. 1460…",0.090909091,May,2
1.26E+18,Sat May 02 00:54:05 +0000 2020,RT @securityaffairs: very interesting report from @Europol @EC3Europol #Europol analyses on criminal operations in Europe during #COVID19 C…,0.05,May,2
1.26E+18,Sat May 02 00:54:04 +0000 2020,"RT @EddyJokovich: Peter Dutton’s incompetence with #RubyPrincess has killed 13 people and almost 1,000 people infected with #Coronavirus. B…",-0.2,May,0
1.26E+18,Sat May 02 00:54:03 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:54:02 +0000 2020,"RT @LunaMarley3: Mum has lost her job due to the coronavirus today, the business went under so she is very sad 😪 please send hugs and cat p…",-0.3125,May,0
1.26E+18,Sat May 02 00:54:01 +0000 2020,RT @sxdoc: Great Thread: @QBlueSkyQ CDC has revised the #Covid_19 numbers and the 55k alleged #coronavirus deaths were actually from the fl…,0.233333333,May,2
1.26E+18,Sat May 02 00:54:00 +0000 2020,God wants to use you! #tracycooke #cookerevivals #revival #covid19 #coronavirus #china #viralvirus #psalms #coronacation,0.2,May,2
1.26E+18,Sat May 02 00:53:59 +0000 2020,"RT @RightWingLawMan: Governor Gavin Newsome Just Sent in His Brown Coats!👇😤

The re-open California protest was just met with the arrests o…",0,May,1
1.26E+18,Sat May 02 00:53:58 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:56 +0000 2020,"RT @M_S_Samuels: ""As society considers return-to-work policies and recovery efforts, it’s important to recognize that risk of exposure and…",0.4,May,2
1.26E+18,Sat May 02 00:53:55 +0000 2020,RT @ChMSarwar: A massive cut in #petrolprice by the #PTI govt in the #wheat harvest month will provide relief to our farmers &amp; labourers wh…,0,May,1
1.26E+18,Sat May 02 00:53:54 +0000 2020,"RT @tonsalltv: More folks being placed in cuffs.... 
as  police  seek to move those protesting #Coronavirus 'stay at home' orders off State…",0.5,May,2
1.26E+18,Sat May 02 00:53:53 +0000 2020,RT @BeholdIsrael: #EU foreign affairs chief Josep Borrell confirms #China pressured EU to water down EU reports on Chinese #coronavirus dis…,-0.0625,May,0
1.26E+18,Sat May 02 00:53:52 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:51 +0000 2020,"#CoronaVirus: US #COVID19 Deaths:

3/1: 1 death
4/1: 6,394 deaths
5/1: 65,735 deaths https://t.co/HWBUsPpt2B",0,May,1
1.26E+18,Sat May 02 00:53:50 +0000 2020,RT @AprilDRyan: Christian churches who defied social distancing guidelines and didn’t close their churches are dying of coronavirus in frig…,0.016666667,May,2
1.26E+18,Sat May 02 00:53:49 +0000 2020,RT @DaveCarlinTV: The Latest #Jobless Claims. @CBSNewYork #unemployment #NYC #NJ #Coronavirus https://t.co/QMyRmiJsJd,0.5,May,2
1.26E+18,Sat May 02 00:53:48 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:47 +0000 2020,"RT @momblogger: Before I forget.   Thank you law enforcers who don't assault people.  BUT 

physical assault by law or ECQ enforcers  shoul…",0,May,1
1.26E+18,Sat May 02 00:53:46 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:45 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:44 +0000 2020,"RT @joshuawongcf: 2. Despite only 4 of us, #hkpolice abused the 4-people gathering ban to disband our booth. We were surrounded by over 50…",0,May,1
1.26E+18,Sat May 02 00:53:43 +0000 2020,RT @NHKWORLD_News: Japanese idol Hirano Sho (King &amp; Prince) urges you to do your part in supporting medical workers fighting against the #c…,0.083333333,May,2
1.26E+18,Sat May 02 00:53:42 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:41 +0000 2020,"RT @markfreeman_us: Executive order doesn't force plants to continue production, doesn't force workers to work or protect companies from wo…",0,May,1
1.26E+18,Sat May 02 00:53:39 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:37 +0000 2020,"RT @RedWaveWarrior: New Mexico gov orders roads closed to city of Gallup in effort to stop spread.
She’s living the liberal dream,  abusing…",0.018181818,May,2
1.26E+18,Sat May 02 00:53:35 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:34 +0000 2020,"RT @F_Of_PAL: On International Workers Day, from Palestine we congratulate all workers around World

We would like 2 remind World that even…",0,May,1
1.26E+18,Sat May 02 00:53:33 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:53:32 +0000 2020,RT @InTimeLiving: Just wait! We have uncovered more footage of the Fuhrer De Blasio of New York giving his speech about the new tools brown…,0.136363636,May,2
1.26E+18,Sat May 02 00:53:31 +0000 2020,"RT @grantstern: See?

Major networks made the choice to #StopAiringTrump's vapid press rallies and now he's spending money on paid media fo…",-0.11875,May,0
1.26E+18,Sat May 02 00:53:30 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:53:29 +0000 2020,"RT @laxsteve31: If you don’t think your rights are being stripped away yet, wait until this crap comes through.

Take a listen then pass it…",-0.8,May,0
1.26E+18,Sat May 02 00:53:28 +0000 2020,"The British Corona middle man, seen and yet not observed
via @jonrappoport
#coronavirus #COVID__19 #Covid_19 #COVID… https://t.co/BNbve5LS44",0,May,1
1.26E+18,Sat May 02 00:53:27 +0000 2020,"RT @RightWingLawMan: Governor Gavin Newsome Just Sent in His Brown Coats!👇😤

The re-open California protest was just met with the arrests o…",0,May,1
1.26E+18,Sat May 02 00:53:26 +0000 2020,"RT @AndyOstroy: Two critical things we’ve learned about conservatives during the #pandemic: 

*these ‘pro-lifers’ are totally cool with kil…",0.175,May,2
1.26E+18,Sat May 02 00:53:24 +0000 2020,RT @BillieJeanKing: .@ilanakloss and I went for a walk tonight and we passed by one of the many hospitals overwhelmed with #coronavirus pat…,0.5,May,2
1.26E+18,Sat May 02 00:53:23 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:22 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:21 +0000 2020,RT @BARCIndia: The Mega hits of all time attract more advertisers as the advertiser count sees a double digit increase across both shows.…,0,May,1
1.26E+18,Sat May 02 00:53:20 +0000 2020,"RT @RightWingLawMan: Governor Gavin Newsome Just Sent in His Brown Coats!👇😤

The re-open California protest was just met with the arrests o…",0,May,1
1.26E+18,Sat May 02 00:53:18 +0000 2020,"RT @heatherjones333: #Coronavirus: Amid New York's unused hospital beds and ventilators, critics point to Cuomo for mass waste and mismanag…",-0.031818182,May,0
1.26E+18,Sat May 02 00:53:17 +0000 2020,"LOL BOY DO I HAVE A DELICIOUS STORY FOR YOU @AlexJones_Quote, smh #coronavirus #CoronavirusPandemic… https://t.co/2gDkR0qSJp",0.9,May,2
1.26E+18,Sat May 02 00:53:16 +0000 2020,56 residents and unknown number of staff positive for #coronavirus in  4 state #mentalhealth  facilities.… https://t.co/4EjdFHd0hZ,0.063636364,May,2
1.26E+18,Sat May 02 00:53:15 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:14 +0000 2020,"RT @LorenaANjax: Having access to information can save a life, especially now, and having that information in a language you can understand…",0,May,1
1.26E+18,Sat May 02 00:53:13 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:12 +0000 2020,"RT @CFCDirector: I'm sick and tired of the excuses not to wear a mask. Wear one for those that are immunocompromised. For some, getting cov…",-0.557142857,May,0
1.26E+18,Sat May 02 00:53:11 +0000 2020,"RT @joelsax47: If you think you are fine going without a mask when everyone else has one, you should know that masks still let out droplets…",0.416666667,May,2
1.26E+18,Sat May 02 00:53:10 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:53:09 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:08 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:53:07 +0000 2020,Regarding the handling of the U.S. federal #coronavirus #pandemic – great quote from guest @JeremyKonyndyk on… https://t.co/bzXzSPB8sM,0.8,May,2
1.26E+18,Sat May 02 00:53:06 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:53:05 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:04 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:53:03 +0000 2020,"RT @RightWingLawMan: Governor Gavin Newsome Just Sent in His Brown Coats!👇😤

The re-open California protest was just met with the arrests o…",0,May,1
1.26E+18,Sat May 02 00:53:02 +0000 2020,"RT @NHKWORLD_News: Japanese idol Yamada Ryosuke (Hey! Say! JUMP) needs you to stay home and stay safe during the #coronavirus pandemic.
#he…",0.25,May,2
1.26E+18,Sat May 02 00:53:01 +0000 2020,"RT @channylove123: Due to #COVID19 aka #Coronavirus Ill be sending the first 900 people to like &amp; retweet this $300 -$1500 through CashApp,…",-0.125,May,0
1.26E+18,Sat May 02 00:53:00 +0000 2020,"RT @AFP: Hong Kong democracy protesters plan multiple flashmob rallies today, defying restrictions on gatherings during the #coronavirus pa…",0,May,1
1.26E+18,Sat May 02 00:52:59 +0000 2020,"RT @CGFCosta_1: Pakistan's green stimulus applications are a precedent of how government and aid funds, aimed at helping vulnerable househo…",-0.35,May,0
1.26E+18,Sat May 02 00:52:58 +0000 2020,RT @DineMillennials: .@sltrib: “The Navajo Area Indian Health Service and other health care entities are conducting #coronavirus tests on t…,0,May,1
1.26E+18,Sat May 02 00:52:57 +0000 2020,RT @moorejh: If you read one science-related paper on #COVID19 today it should be this one in Science: Against pandemic research exceptiona…,0,May,1
1.26E+18,Sat May 02 00:52:56 +0000 2020,"RT @ShotsRangOut: Get ready .. 

Here are @TheDemocrats handpicked by @SpeakerPelosi to go after our President @realDonaldTrump for his han…",0.2,May,2
1.26E+18,Sat May 02 00:52:55 +0000 2020,"👍Good! Thanks, @GovInslee. If only we had your kind of leadership in the White house.  

 Washington state governor… https://t.co/KC8cCt8rmi",0.266666667,May,2
1.26E+18,Sat May 02 00:52:54 +0000 2020,"Humanity, Help &amp; Culture ! Princess Charlotte helping elderly &amp; those who in need ahead 5th birthday on Saturday… https://t.co/yrV5pByPgH",0,May,1
1.26E+18,Sat May 02 00:52:52 +0000 2020,"RT @michaeljohns: Another #Democrat governor praises @realDonaldTrump's national leadership on #coronavirus:

https://t.co/zzMiGV5H6g

#Tea…",0,May,1
1.26E+18,Sat May 02 00:52:51 +0000 2020,"RT @RealCandaceO: Things that were consider “conspiracy theories” a month ago, that are now verified facts. 

1) People that were never tes…",0,May,1
1.26E+18,Sat May 02 00:52:50 +0000 2020,"Hey you, #Parents! This animated video teaches #kids about the #coronavirus! (Clicks matter, so if you don’t mind .… https://t.co/1HpeL43UXK",0,May,1
1.26E+18,Sat May 02 00:52:49 +0000 2020,"RT @KimBeck67240638: Broward Health hospital in Ft. Lauderdale had to CLOSE one of their ICUs due to lack of patients.

FL hospitals have 4…",-0.125,May,0
1.26E+18,Sat May 02 00:52:48 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:52:47 +0000 2020,RT @1ChordWonder: Don't sacrifice freedom for a false sense of safety. Remember the oppressive laws passed after 9/11? They use these MANUF…,-0.4,May,0
1.26E+18,Sat May 02 00:52:46 +0000 2020,"RT @TarekFatah: .
Rumours and Tweets about me testing positive for #CoronaVirus
are not true. 

What is definitely true is the fact that I…",0.309090909,May,2
1.26E+18,Sat May 02 00:52:45 +0000 2020,"RT @davidchazan: France’s #coronavirus lockdown appears to be working with 218 deaths reported in past 24 hours. It’s a lot of lives lost,…",-0.25,May,0
1.26E+18,Sat May 02 00:52:44 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:52:43 +0000 2020,RT @RepGosar: The Wuhan #coronavirus won’t stop us from building the wall! #BuildTheWall https://t.co/eu9OiFH8Nf,0,May,1
1.26E+18,Sat May 02 00:52:42 +0000 2020,RT @SkyNews: The shirtmaker Charles Tyrwhitt is plotting a takeover of rival TM Lewin as the #coronavirus pandemic accelerates a shake-up o…,0,May,1
1.26E+18,Sat May 02 00:52:41 +0000 2020,RT @canadaspodcast: Sweta Regmi teaches the do's and don'ts to job seekers through her company Teachndo (https://t.co/5mgXOY2o1A). Watch th…,0,May,1
1.26E+18,Sat May 02 00:52:40 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:52:39 +0000 2020,"RT @UR_Ninja: Minneapolis, MN: A Twin Cities #MayDay direct action caravan prepares to depart.

Protesters will be calling for a rent and m…",0.1,May,2
1.26E+18,Sat May 02 00:52:38 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:52:37 +0000 2020,"RT @Tombx7M: Got it😂😂😂

#FridayFeeling #COVID__19 #coronavirus #Tcot #Ccot
#KAG #Trump #MayDay2020 

 https://t.co/cRgsq02jP3",0,May,1
1.26E+18,Sat May 02 00:52:36 +0000 2020,"RT @bbcworldservice: This nine-year-old Kenyan inventor has come up with an ingenious way to wash his hands, and reduce the spread of the #…",0.5,May,2
1.26E+18,Sat May 02 00:52:35 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
1.26E+18,Sat May 02 00:52:34 +0000 2020,"@ianbremmer The US is eclipsing the world in number of tests that note #coronavirus CASES.

Not DEATHS.

The US is… https://t.co/LaOjDpF4ow",0,May,1
1.26E+18,Sat May 02 00:52:33 +0000 2020,Captain Abbey is masked to remind you to stay safe during these continuing days of social distancing!! #EnfieldUCC… https://t.co/o1TbVR0sHP,0.266666667,May,2
1.26E+18,Sat May 02 00:52:32 +0000 2020,RT @BassBerrySims: How can you keep paper documents secure while working from home during the COVID-19 pandemic? Learn more in our Privacy…,0.4,May,2
1.26E+18,Sat May 02 00:52:31 +0000 2020,"RT @michaeljohns: Particularly as the #coronavirus pandemic alleviates, questions regarding constitutional liberties will properly receive…",0.083333333,May,2
1.26E+18,Sat May 02 00:52:30 +0000 2020,"RT @LosFelizLedger: Deaths are doubling every 12 days, Garcetti says and this week was deadlier than last week. #coronavirus #COVID19 Today…",0,May,1
1.26E+18,Sat May 02 00:52:29 +0000 2020,"RT @TomFitton: UPDATE:  Pelosi and Left try OVERTURN voter id laws in 35 states. We could lose our economy, our freedoms, and clean electio…",0.183333333,May,2
1.26E+18,Sat May 02 00:52:28 +0000 2020,"RT @Gekko_au: Morrison listened to science on #Coronavirus 

Now, will Morrison listen to science on #ClimateChange ?

Bigger than the MORR…",0,May,1
1.26E+18,Sat May 02 00:52:27 +0000 2020,"RT @RealCandaceO: To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now tho…",0,May,1
